	GSM495209	GSM495210	GSM495211	GSM495212	GSM495213	GSM495214	GSM495215	GSM495216	GSM495217
1373491_at	7.484380203	7.405326795	7.45099397	7.317602842	7.429202897	7.306668697	7.766437528	7.7521199	7.801206619
1373492_at	8.586764711	8.625697995	8.568716709	8.1125434	8.171007226	8.330505035	8.346396054	8.092100499	8.242953256
1373493_at	4.27772777	4.161225805	3.883084819	3.630668284	3.616074154	3.376257561	4.098376976	3.814126839	3.644888124
1373494_at	7.727769948	7.902457846	7.83828998	8.408137821	8.405807748	8.445892052	7.961794312	8.032303468	8.055271132
1373495_at	7.724646224	7.774140011	7.749149843	7.171919836	7.300261396	7.243895366	7.641910192	7.560451059	7.669031996
1373496_at	7.980826682	8.097014557	8.046398183	6.99626828	6.946113493	7.196968269	8.275220961	7.966565745	8.328948446
1373497_at	8.434726634	8.717315509	8.740308987	9.040883773	9.04174565	9.060025317	9.818442786	9.792056878	9.781113874
1373498_at	7.9048135	7.830206771	7.852846786	8.293848865	8.283849009	8.234155142	7.74903046	7.554826903	7.703257141
1373499_at	8.884764019	8.829949978	8.834766179	8.439125299	8.437096834	8.604424161	9.019718174	8.995879905	9.206553755
1373500_at	9.27521424	9.199263749	9.219489916	8.727230392	8.854521661	8.885938188	8.332018119	8.359804372	8.342051885
1373501_at	9.214501763	9.218757388	9.248770579	9.953499703	9.859500662	9.866928661	10.21991637	10.23325037	10.2752281
1373502_at	7.840891128	7.959145325	7.935386375	8.04797393	8.012302233	8.062043651	7.51369181	7.506729148	7.402754682
1373503_at	6.768772967	6.469098479	6.888613102	5.742754924	5.854212823	5.602502857	6.088015832	6.448136033	6.462684404
1373504_at	6.336819521	6.228949975	6.201491302	4.703732406	4.141870898	4.6153666	9.199143845	9.262329485	9.34519543
1373505_at	8.61092864	8.70107063	8.771400287	9.169004961	9.18476214	9.215850832	8.658244097	8.73131345	8.757545837
1373506_at	5.784079094	5.854707417	5.59934694	7.206683479	7.140603752	7.266134439	6.875741198	6.937986854	6.935537534
1373507_at	10.17574956	9.99533035	10.01076376	9.654547597	9.550757709	9.721875397	9.841971662	9.832721171	9.892189469
1373508_at	10.29502389	10.35435216	10.26931495	9.881164183	10.01739618	9.911049687	9.173007249	9.207955434	9.158884986
1373509_at	7.978553844	8.01212665	7.93393449	5.909842646	6.433879233	6.301229508	6.69568757	6.633592646	6.887023864
1373510_at	5.457787314	5.646265101	5.144511321	10.33344231	10.45792016	10.43666556	5.710676017	5.786717206	5.899209206
1373511_at	6.051607333	5.8356406	6.042598741	6.537863292	6.29477615	6.429366137	6.362063868	6.539182576	6.406064373
1373512_at	8.346442113	8.606896641	8.447525178	6.517782285	6.504292245	6.651933641	6.733151609	6.78522474	6.72425629
1373513_at	8.960439025	8.901945363	8.767559991	5.214446521	5.290251273	5.428792686	7.092447563	7.039853087	6.979169418
1373514_at	8.142070372	8.156560161	8.047611141	4.832814832	5.141389138	5.107923708	8.240327706	8.177174985	8.287116174
1373515_at	9.018909949	8.98387275	8.905320691	9.14632888	9.170644733	9.223448799	9.170583937	9.201457117	9.097823754
1373516_at	7.142889767	6.963865289	7.052344061	7.194674387	7.345406117	7.331130932	7.834666824	7.86092533	7.760769923
1373517_at	9.834229381	9.907355997	9.840194505	8.877910521	8.941890225	8.980059796	9.436765006	9.49478984	9.527334034
1373518_at	8.207095718	8.228512613	8.257884185	7.845472838	7.852801029	8.074969168	7.22275708	7.104432257	7.25407453
1373519_at	6.792004131	6.924714023	7.065672994	8.678113447	8.753581067	8.718861497	8.255916792	8.331523065	8.185477335
1373520_at	7.726379457	7.699378628	7.949202752	8.182997547	8.068938677	8.261264823	8.041145656	8.07958715	8.089903843
1373521_at	4.468628154	4.954617383	4.969712525	4.666633207	4.663199994	4.514887201	7.349481781	7.056513138	7.451719029
1373522_at	4.69894235	4.895122425	4.76342134	4.564795093	4.668298853	4.4997068	6.214033912	5.893428157	6.182412192
1373523_at	6.453374331	6.543962577	6.538822953	5.050655455	5.253928145	5.163389376	8.357643319	8.270576149	8.134439648
1373524_at	7.232927212	7.163123153	7.158670619	6.229646186	6.282525923	6.266125208	7.947305825	7.789499983	7.806829934
1373525_at	6.342633472	6.43141764	6.293213319	5.915315196	5.693308692	5.67776592	6.079203131	5.719802033	6.168217966
1373526_at	7.547826768	7.609090717	7.426266546	6.341840833	6.434865153	6.360346143	6.730391032	6.702466626	6.866997923
1373527_at	6.691986202	6.844253251	6.958143095	5.882109724	6.370149523	6.061931578	7.473528682	7.677273437	7.627739627
1373528_at	6.579027062	6.699550936	6.306684024	6.33921365	6.176425552	6.067345437	7.60584583	7.438904233	7.715975578
1373529_at	8.280663249	8.210800586	8.406421401	9.026158447	9.16547719	9.159611251	9.675313351	9.69701097	9.794566604
1373530_at	5.703225882	4.925947197	5.126356088	6.252999534	6.209496524	6.206630547	4.402473098	4.599129708	4.516545452
1373531_at	7.695777699	7.589099309	7.655734118	6.694995621	6.843701287	6.841993877	7.511055643	7.402299329	7.458397039
1373532_at	8.456202703	8.379903095	8.291819107	6.903545252	6.923223865	6.735832819	6.318874992	6.669290009	6.694508687
1373533_at	8.878700499	8.869652614	9.014988732	8.834629143	8.783262046	8.840381844	9.918656953	9.972996148	9.890647442
1373534_at	8.568207041	8.513727999	8.523958771	9.472847113	9.268460046	9.493119094	9.56603462	9.523138824	9.54349575
1373535_at	5.143071545	4.876474454	5.119959029	7.216595513	7.293541874	7.164625854	6.807991992	6.721623628	6.932791793
1373536_at	7.665363245	7.909380169	7.765075209	8.695110371	8.715440932	8.628524491	9.511277319	9.530119577	9.582869813
1373537_at	5.882747307	5.859267657	5.47228674	6.995512124	7.188135982	7.266134439	6.555301286	6.495448984	6.398858057
1373538_at	6.687960816	6.819442406	6.702940905	5.895479192	6.295596135	6.134153979	7.245051177	7.174836712	7.313598032
1373539_at	7.586028199	7.706340916	7.726313793	6.072571728	6.303136101	6.08798999	7.13684084	7.11501034	7.120503803
1373540_at	8.777250919	8.698105382	8.733811872	8.270414697	8.230887029	8.281398386	9.38546975	9.463289048	9.337834841
1373541_at	4.456736766	5.029367199	4.259130459	6.999839066	6.908185954	6.843432821	6.241246126	6.40949806	6.268666143
1373542_at	7.439994509	7.127558208	7.064884269	6.740582114	6.526291528	6.651933641	6.684030654	6.918310039	6.98346776
1373543_at	7.823231646	7.859878105	7.81075198	6.784137408	6.875194472	6.991091078	7.678990255	7.58494746	7.627390857
1373544_at	6.23429118	6.680940375	6.09730418	2.975809784	3.007329074	3.226235714	4.691329944	4.495274852	4.681974042
1373545_at	3.91664995	3.780608137	3.429577764	10.32990226	10.23680014	10.29191643	6.68730397	6.588421855	6.871077537
1373546_at	7.598723062	7.462163231	7.562891944	7.990013051	7.952266594	8.111378413	9.825380349	9.812569479	9.896729623
1373547_at	9.174698979	9.192973242	9.101574113	8.205536338	8.28749389	8.305802961	7.476894141	7.521949036	7.594826339
1373548_at	7.860902969	7.800466988	7.713762035	9.043096173	9.029189796	8.981998331	8.869920107	8.941076394	8.847734272
1373549_at	7.431572683	7.549203761	7.557126779	7.369785204	7.223576519	7.387256773	7.161450353	7.327815162	7.17049115
1373550_at	7.051028853	7.242178119	7.240187152	6.438157711	6.428685739	6.310002433	6.798785461	6.794249437	6.725147997
1373551_at	6.742652663	6.696619278	6.853771417	9.297764618	9.106071084	9.267159251	7.454226443	7.504822557	7.472630032
1373552_at	7.324879896	7.168914251	7.171125358	7.371340806	7.538024945	7.454875388	7.114910405	7.18299319	7.22288449
1373553_at	6.837941977	6.935642169	6.980108851	7.073651206	7.064227017	6.919642524	7.114892292	7.269066027	7.214683879
1373554_at	5.461260781	5.391491155	5.461491351	7.075527817	7.289907472	7.373697433	7.077127149	7.211210894	7.125847035
1373555_at	8.036341747	8.069520475	8.037523158	8.713724488	8.802626396	8.818974584	8.919844825	8.938498801	8.859664729
1373556_at	5.429181054	5.316519925	5.725316711	5.986200773	6.239885262	6.086604352	5.81905943	5.68265659	5.706817454
1373557_at	5.832788126	6.346895298	6.143639862	6.68389692	6.750270009	6.987263384	7.024914871	6.978605622	7.004709277
1373558_at	4.134055842	4.079965626	3.988343307	6.181211702	5.971200063	6.13975554	6.076047193	5.98450089	6.094784707
1373559_at	8.175142895	8.042235958	8.222589162	7.665547102	7.820087308	7.703747157	4.344942705	4.541908451	4.535903724
1373560_at	9.592485031	9.609915263	9.642941616	8.281867573	8.179029596	8.194929864	8.774400307	8.845530212	8.730990865
1373561_at	5.764730138	5.585084013	5.797499994	7.57536923	7.577313011	7.510570488	6.774996187	6.627918047	6.873407845
1373562_at	6.398490983	6.555169445	6.462631604	5.591068045	5.869527835	5.876344277	6.085823868	6.055014054	5.951195297
1373563_at	8.940084652	8.990117361	8.878290827	9.352353951	9.406599485	9.34199039	9.267456667	9.220884296	9.282402297
1373564_at	9.000572688	8.954565186	9.024615176	7.536145364	7.588290225	7.687183372	7.996097264	8.004895726	7.919916316
1373565_at	7.984332535	7.884080113	8.027757403	8.433642775	8.331284463	8.318036165	8.220922134	8.130336708	8.303461632
1373566_at	8.144535667	8.175072456	8.15344002	7.932880332	7.688679352	7.914971498	8.77724857	8.801281316	8.782189705
1373567_at	6.232141804	6.089818954	6.124992614	5.109446922	4.940219272	5.136647603	4.915816879	5.109786775	4.77153385
1373568_at	8.481451981	8.248790674	8.304996133	8.97682339	8.935782311	8.983205071	9.399790455	9.44884694	9.395881888
1373569_at	8.005607227	8.067818722	7.926424006	6.906435865	6.877286408	7.065074108	7.403131462	7.334982716	7.267988576
1373570_at	7.941644271	8.142663492	8.14933306	5.384977362	5.324117068	5.424747579	7.337107275	7.315994082	7.386650617
1373571_at	9.367568018	9.308678312	9.347251676	11.57994588	11.64712429	11.76085714	9.73590493	9.721367171	9.65705042
1373572_at	7.94857794	7.927196741	7.925133724	7.752790133	7.732061568	7.725663516	7.479353641	7.402130113	7.611398406
1373573_at	8.417452593	8.377530667	8.441630056	7.771368741	7.792158811	7.65240715	7.980439652	7.975665556	7.97182504
1373574_at	6.150312577	6.257271293	6.467234347	6.330986598	6.482008588	6.522450268	6.980840592	7.045189496	7.157565467
1373575_at	8.688444294	8.744415615	8.750845932	7.719825482	7.732537535	7.575102871	10.99019437	10.98140678	10.9539892
1373576_at	8.240171332	8.218032668	8.418530729	8.740788676	8.713942759	8.736456884	9.708885621	9.682687083	9.675914278
1373577_at	6.801077866	6.825812313	6.985333198	6.784814885	6.80225129	6.976387149	10.66774803	10.45572446	10.67335702
1373578_at	7.107788977	7.33245396	7.108437641	10.96198989	10.98313214	11.0272632	8.556995727	8.566857004	8.748784301
1373579_at	5.464182551	5.138780627	5.202568991	4.813277973	4.727420374	4.718042061	5.306330979	5.624702756	5.540859959
1373580_at	4.565088831	4.842679956	4.048731794	9.125244553	8.980883676	9.014117143	6.435103664	6.429527051	6.537745887
1373581_at	4.450541108	3.753914677	4.29547017	7.928901924	8.000289842	8.159763453	7.348655981	7.150418668	7.27517076
1373582_at	6.394907054	6.53027284	6.377879945	10.95650795	10.86926362	11.01375781	5.263891871	5.421196907	5.029004062
1373583_at	7.405745719	7.562020102	7.459368283	6.496261066	6.628730877	6.681717183	6.862568546	6.87959967	6.943168311
1373584_at	8.443340079	8.47521009	8.58221358	8.268886009	8.128062444	8.255380959	7.259047897	7.232101541	7.290829231
1373585_at	9.983471271	10.03323963	9.928785456	8.091445097	8.256641604	8.176835306	8.903929922	8.928118011	8.978451164
1373586_at	8.012593755	8.095315084	8.107698603	8.857752665	8.714613893	8.919969667	7.748625725	7.778221771	7.706233503
1373587_at	4.650808838	4.319093664	4.626684535	3.909710369	3.706917489	3.749227272	3.644772192	3.851674176	3.659184018
1373588_at	7.09251307	7.002701752	6.928426743	7.461918122	7.229645111	7.301436608	8.846478516	8.871156267	8.919160598
1373589_at	7.186258846	7.295324845	7.318275851	7.46730183	7.495768343	7.518576372	8.22353007	8.206040984	8.21753068
1373590_at	6.908567373	6.676608242	6.707485153	5.031833333	5.018374715	5.220134312	8.316189763	8.323920847	8.359978239
1373591_at	7.786176478	7.744087079	7.891979281	8.448547592	8.430709118	8.360549741	8.634401378	8.635165058	8.656447384
1373592_at	7.481359688	7.535878472	7.443450638	6.789432854	6.766886124	6.716088708	9.779837093	9.88281292	9.798268975
1373593_at	7.73496442	7.790345594	7.555795679	6.88773798	6.781339557	6.907485078	7.218148523	7.387724877	7.369704353
1373594_at	5.313641741	5.367280954	4.964586415	9.029946771	9.090836428	9.061391241	6.801112615	6.800790434	6.863766617
1373595_at	7.216661966	7.383293316	7.306344184	8.166437805	8.15693996	8.132847867	10.18819746	10.24535545	10.15090951
1373596_at	5.12021345	4.873761388	5.250913248	5.415831695	5.570235975	5.571059439	7.173933329	7.166592628	7.161153387
1373597_at	7.165045078	7.396913805	7.325054217	7.745166426	7.858721374	7.967551347	7.276672842	7.289164946	7.24686376
1373598_at	7.2984274	7.234786912	7.298677281	6.558765825	6.603832748	6.585510313	7.4142776	7.456163693	7.41530598
1373599_at	6.006363553	5.840681934	5.778315779	6.581231442	6.755817351	6.648055261	9.05776384	8.947571978	9.081037792
1373600_at	7.5743294	7.675291582	7.414946723	7.725068045	7.713456978	7.657591899	8.656671721	8.611467958	8.725739723
1373601_at	4.158755059	4.38293524	4.28265113	4.605549695	4.778229928	4.649387368	5.005579732	4.951856263	5.330327231
1373602_at	6.661943674	6.703829677	6.875279339	5.845790638	6.07898987	6.154592674	5.866193674	5.98674184	5.981515545
1373603_at	7.608664429	7.540003849	7.581704665	6.844742959	6.824424268	6.827874828	6.683657127	6.6198428	6.710095001
1373604_at	6.295602955	6.413678775	6.722430527	5.7844312	5.504656807	5.532768995	5.783341725	5.783777533	5.741582656
1373605_at	7.591198009	7.626269742	7.532304223	8.788036661	8.562211483	8.686062242	8.119898357	8.144382821	8.171151768
1373606_at	5.530174783	5.627096412	5.67409801	5.568655568	5.496002937	5.685026341	5.75969939	6.001203386	5.855566448
1373607_at	8.224840993	8.140886393	8.193064994	7.531284207	7.56891558	7.43067236	6.37321401	6.363613281	6.309571544
1373608_at	7.568151048	7.661706361	7.593827326	6.666365106	6.754850902	6.838119837	7.783754007	7.89764051	7.858194694
1373609_at	9.714600203	9.58136259	9.655157747	9.249046093	9.209585313	9.210279205	9.075653199	9.081603037	9.041924873
1373610_at	10.22685876	10.2656451	10.25152518	6.089191263	6.183164131	6.348924565	8.606343787	8.61274449	8.630525116
1373611_at	7.868101208	7.852370601	7.898433306	6.284956563	6.017616793	6.037462118	8.916322471	8.839047764	8.864498007
1373612_at	7.859475464	7.891868922	7.928850453	7.888101944	7.814793487	7.941489662	8.389355173	8.362212816	8.336402133
1373613_at	7.001547985	6.938902864	7.012827389	8.27280271	8.237441021	8.247109842	6.990534117	6.962720778	7.111739721
1373614_at	3.454726971	3.596585503	4.244932891	4.29486283	4.380688888	4.343651263	3.561333803	3.455718734	3.341397708
1373615_at	5.093892717	4.758347315	5.082540941	4.99415965	5.087183393	5.129957037	5.075179036	5.480483421	5.597337886
1373616_at	6.377245369	6.73747386	6.602836663	7.474882087	7.589620315	7.52500061	8.555848381	8.601565192	8.541208773
1373617_at	5.120289869	5.50080644	5.480503253	5.129608751	4.824484192	4.794888298	11.79079656	11.72601453	11.71087264
1373618_at	6.869194482	6.888403253	7.105643865	7.654819632	7.551510653	7.650204805	7.318635999	7.402235521	7.584349996
1373619_at	6.693441163	6.555169445	6.376569649	8.208786826	8.287184653	8.349230206	8.228026389	8.184163788	8.345211454
1373620_at	8.573656134	8.640443828	8.631947148	8.268732298	8.363373712	8.340809514	7.750052603	7.776811449	7.753980766
1373621_at	7.663311493	7.585577153	7.359478131	7.15998449	7.394804894	7.139381423	7.118870506	7.161912375	7.163920632
1373622_at	5.258187687	5.75053926	5.546934188	6.077753717	6.169747671	5.920400618	5.925735019	6.424267939	6.274644835
1373623_at	6.556156346	6.276056132	6.729585973	6.183412423	5.879651049	5.983723527	6.143075953	6.404997819	6.041378814
1373624_at	6.896066933	7.169128061	7.008806908	7.145825157	7.22302037	7.172997469	7.95104784	7.87595719	7.777328701
1373625_at	9.975850805	10.00656984	9.986547423	4.55353857	4.463564721	4.411626039	7.631749554	7.692752829	7.62453872
1373626_at	9.489456528	9.389713195	9.512099773	9.195523199	9.212916362	9.253277606	10.06516309	10.04174826	10.00034347
1373627_at	6.328065778	5.866002569	5.675882977	6.975005872	6.93005482	7.015512169	7.202851332	7.306439115	7.361097409
1373628_at	4.811726088	5.191768741	4.802199467	5.885125096	5.920892467	6.053537024	6.347155804	6.697655848	6.562486145
1373629_at	4.709752486	5.026831	5.358847527	7.265045479	7.314298152	7.414897354	7.325673374	7.346270468	7.27718661
1373630_at	7.022512168	7.061361581	6.911091922	8.061082122	7.883483535	8.058015738	7.624917813	7.702098598	7.687013534
1373631_at	6.106212365	5.553135877	6.024982308	9.291036521	9.341086109	9.27199434	7.039457292	7.031493351	7.179223278
1373632_at	7.37369783	7.104106175	7.40393939	7.274494666	7.361894515	7.266134439	7.006444303	6.798328736	7.050403247
1373633_at	6.123009922	5.745822682	5.887304317	5.891037785	5.958851105	6.0356005	5.903101137	5.711546669	5.760354301
1373634_at	8.254444641	8.176304414	8.193064994	8.593747471	8.57972692	8.67074704	9.639839271	9.627786552	9.588106982
1373635_at	6.400818953	6.534942744	6.275437273	7.630064063	7.432044851	7.514605269	6.402636683	6.608785722	6.18576997
1373636_at	4.82324119	4.665167636	4.581982578	7.44672482	7.591673973	7.490105766	3.556679267	3.581158331	3.99978568
1373637_at	4.055772521	4.003784727	3.83386687	4.183624138	4.476659312	4.441028779	3.474565219	3.541559359	3.40176356
1373638_at	5.871008172	6.024824092	5.832162959	5.447229009	5.486308852	5.565981609	5.742897258	6.079902742	5.747667673
1373639_at	6.704118909	6.873431193	7.095836527	9.095026505	9.268012867	9.151838317	7.686292972	7.581307927	7.733176338
1373640_at	6.980325221	6.732798621	6.804683306	7.317709725	7.462683557	7.436837341	7.375262297	7.644298738	7.659270504
